event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_0,0,2010085,13,13,00:00.3,00:00.3,0,0,0.0,1,2,right_to_left,8,player_possession,,,771855,A. Lopane,12,LM,,,,,2380,Melbourne City,0.2,-0.49,3,center,2,middle_third,False,0.2,-0.49,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,1,True,False,False,True,2,True,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,,,,,False,False,0.0,,,,,,,,,9.19,9.19,0.0,17.66,17.66,17.46,17.46,0.0,34.84,34.84,0.0,False,False,13,unknown,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,,,9520,S. Souprayen,4,LCB,-15.62,-0.88,3,center,2,middle_third,False,-15.06,-0.96,3,center,2,middle_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,17.21,2,medium,174.03,2,backward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,0,True,True,,True,False
1_0,1,2010085,19,48,00:00.9,00:03.8,0,0,2.9,1,2,right_to_left,1,off_ball_run,8,run_ahead_of_the_ball,159941,M. Tilio,14,RM,9520,S. Souprayen,4,LCB,2380,Melbourne City,2.17,-16.39,4,half_space_right,2,middle_third,False,17.8,-15.85,4,half_space_right,3,attacking_third,False,8_1,27,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,15.15,1.98,1,forward,False,False,18.43,2,running,2.75,4.44,1.7,18.18,26.2,16.01,8.4,-7.61,34.32,26.3,-8.02,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,23.34,33.74,-15.46,-1.1,3,center,2,middle_third,False,-12.39,-0.79,3,center,2,middle_third,False,False,False,,False,True,0.0045,0.4992,0.8716,True,,False,0,False,,,,False,,,5,8,3,True,True,,,
8_1,2,2010085,27,38,00:01.7,00:02.8,0,1,1.1,1,2,right_to_left,8,player_possession,,,9520,S. Souprayen,4,LCB,,,,,2380,Melbourne City,-15.06,-0.96,3,center,2,middle_third,False,-13.56,-0.69,3,center,2,middle_third,False,,,,,,3,drawing,0,0,0,2,False,True,True,False,2,True,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,,,12,throw_in_against,False,False,1.39,10.2,1,forward,,,5.01,1,jogging,12.87,6.26,-6.61,19.2,22.46,34.26,36.02,1.76,33.3,30.04,-3.26,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,174.03,2,backward,17.21,2,medium,2,unsuccessful,7_4,,159945,M. Caputo,20,RF,16.9,-24.39,5,wide_right,2,middle_third,False,,,,,,,,0.6489,True,0.0033,False,5,1,2,0,2,0,5,0,0,3,2,3,2,3,5,9,9,True,541,2,,,,True,,,False,,,2,second_last,1,through,38.59,3,long,-37.89,1,forward,,,,,,,True,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,True,,False
7_0,3,2010085,27,31,00:01.7,00:02.1,0,1,0.4,1,2,right_to_left,7,passing_option,,,50992,K. Trewin,10,DM,9520,S. Souprayen,4,LCB,2380,Melbourne City,-3.88,-8.06,3,center,2,middle_third,False,-5.06,-7.79,3,center,2,middle_third,False,8_1,27,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,1.29,167.39,2,backward,False,False,11.06,1,jogging,2.18,2.09,-0.09,19.2,20.16,23.08,25.22,2.14,33.3,32.34,-0.96,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,False,,,False,,,,,,,13.24,1,short,-32.42,1,forward,,,,,,,True,10,9,1,3,ahead,3,ahead,13.24,11.86,-15.06,-0.96,3,center,2,middle_third,False,-14.65,-0.81,3,center,2,middle_third,False,False,False,,False,False,0.0005,0.9746,0.6319,True,27,True,,,,,,,4,False,,,,True,True,,,False
7_1,4,2010085,27,32,00:01.7,00:02.2,0,1,0.5,1,2,right_to_left,7,passing_option,,,114464,G. Ferreyra,6,RCB,9520,S. Souprayen,4,LCB,2380,Melbourne City,-10.24,-4.93,3,center,2,middle_third,False,-9.9,-4.91,3,center,2,middle_third,False,8_1,27,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.27,3.37,1,forward,False,False,2.51,1,jogging,6.64,3.37,-3.27,19.2,20.44,29.44,30.34,0.9,33.3,32.06,-1.24,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,False,,,False,,,,,,,6.24,1,short,-39.48,1,forward,,,,,,,True,10,10,0,3,ahead,3,ahead,6.24,6.2,-15.06,-0.96,3,center,2,middle_third,False,-14.52,-0.78,3,center,2,middle_third,False,False,False,,False,False,0.0005,0.9808,0.695,True,27,True,,,,,,,4,False,,,,True,True,,,False
7_2,5,2010085,29,32,00:01.9,00:02.2,0,1,0.3,1,2,right_to_left,7,passing_option,,,11891,A. Behich,2,LB,9520,S. Souprayen,4,LCB,2380,Melbourne City,-3.13,25.53,1,wide_left,2,middle_third,False,-3.14,25.13,1,wide_left,2,middle_third,False,8_1,27,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.48,-90.0,4,sideway_right,False,False,4.54,1,jogging,17.02,16.9,-0.12,19.65,20.44,22.78,23.58,0.8,32.85,32.06,-0.79,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,False,,,False,,,,,,,28.71,2,medium,66.1,3,sideway_left,,,,,,,True,10,9,1,3,ahead,3,ahead,28.9,28.3,-14.87,-0.88,3,center,2,middle_third,False,-14.52,-0.78,3,center,2,middle_third,False,False,False,,False,False,0.0004,0.9971,0.6696,True,30,True,,,,,,,4,False,,,,True,True,,,False
7_3,6,2010085,34,38,00:02.4,00:02.8,0,2,0.4,1,2,right_to_left,7,passing_option,,,159941,M. Tilio,14,RM,9520,S. Souprayen,4,LCB,2380,Melbourne City,9.77,-16.18,4,half_space_right,2,middle_third,False,12.12,-15.88,4,half_space_right,2,middle_third,False,8_1,27,1_0,8,run_ahead_of_the_ball,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,2.36,7.17,1,forward,False,False,21.28,3,hsr,4.3,4.04,-0.26,21.05,22.46,11.28,10.34,-0.94,31.45,30.04,-1.41,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,True,1,through,False,,,2,second_last,1,through,29.84,2,medium,-30.6,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,28.53,29.84,-14.21,-0.72,3,center,2,middle_third,False,-13.56,-0.69,3,center,2,middle_third,False,False,False,,False,True,0.0045,0.4992,0.8716,True,38,False,,,,,,,4,True,,,,True,True,,,False
7_4,7,2010085,34,38,00:02.4,00:02.8,0,2,0.4,1,2,right_to_left,7,passing_option,,,159945,M. Caputo,20,RF,9520,S. Souprayen,4,LCB,2380,Melbourne City,16.08,-24.33,5,wide_right,2,middle_third,False,16.9,-24.39,5,wide_right,2,middle_third,False,8_1,27,,,,3,drawing,0,0,0,,,,,,,,1,create,9,medium_block,,,,,,,,,,,,,False,False,0.68,-4.86,1,forward,False,False,,,,3.41,4.01,0.6,21.05,22.46,4.97,5.56,0.59,31.45,30.04,-1.41,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,541,2,,,,True,1,through,False,,,2,second_last,1,through,38.59,3,long,-37.89,1,forward,,,,,,,True,10,4,6,3,ahead,3,ahead,38.4,38.59,-14.21,-0.72,3,center,2,middle_third,False,-13.56,-0.69,3,center,2,middle_third,False,True,False,,False,True,0.0033,0.6489,0.9575,True,38,False,,,,,,,4,True,,,,True,True,,,True
8_2,8,2010085,134,153,00:12.4,00:14.3,0,12,1.9,1,1,left_to_right,8,player_possession,,,795511,N. Paull,4,LCB,,,,,870,CC Mariners,-44.54,27.35,1,wide_left,1,defensive_third,False,-42.89,28.32,1,wide_left,1,defensive_third,False,,,,,,3,drawing,0,0,1,1,True,True,True,True,2,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,9,medium_block,1,create,11,throw_in_for,,,False,False,2.02,30.45,1,forward,False,False,4.28,1,jogging,12.24,7.53,-4.71,0.98,1.16,45.52,44.05,-1.47,51.52,51.34,-0.18,False,False,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_6,,51668,A. Kuol,19,CF,-2.82,18.37,2,half_space_left,2,middle_third,False,,,,,,,,0.6448,True,0.0029,False,3,0,0,0,0,0,3,0,0,1,2,3,2,3,3,9,9,False,,,,,,,,,,,,,,,,41.29,3,long,-13.95,1,forward,,,,,,,True,10,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,True,False
7_5,9,2010085,134,141,00:12.4,00:13.1,0,12,0.7,1,1,left_to_right,7,passing_option,,,51683,L. Mauragis,3,LWB,795511,N. Paull,4,LCB,870,CC Mariners,-38.17,35.44,1,wide_left,1,defensive_third,False,-36.93,35.09,1,wide_left,1,defensive_third,False,8_2,134,,,,3,drawing,0,0,1,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,1.06,-15.76,1,forward,False,False,6.57,1,jogging,9.99,7.26,-2.73,0.98,0.89,39.15,37.82,-1.33,51.52,51.61,0.09,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,10.28,1,short,47.4,3,sideway_left,,,,,,,True,10,10,0,3,ahead,3,ahead,10.3,10.4,-44.54,27.35,1,wide_left,1,defensive_third,False,-44.42,27.88,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0002,0.9264,0.6478,True,138,True,,,,,,,2,False,,,,True,True,,,False
